entity,name,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
participant,eid,string,global,,,,Participant Information,,,,,,,Participant ID,
participant,p20077,integer,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20077,,,,Number of diet questionnaires completed,
participant,p20078_i0,date,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20078,,,,When diet questionnaire completion requested | Instance 0,
participant,p20101_i0,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20101,,,,Thickness of butter/margarine spread on bread rolls | Instance 0,
participant,p20101_i1,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20101,,,,Thickness of butter/margarine spread on bread rolls | Instance 1,
participant,p20101_i2,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20101,,,,Thickness of butter/margarine spread on bread rolls | Instance 2,
participant,p20101_i3,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20101,,,,Thickness of butter/margarine spread on bread rolls | Instance 3,
participant,p20101_i4,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20101,,,,Thickness of butter/margarine spread on bread rolls | Instance 4,
participant,p20102_i0,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20102,,,,Thickness of butter/margarine spread on crackers/crispbreads | Instance 0,
participant,p20102_i1,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20102,,,,Thickness of butter/margarine spread on crackers/crispbreads | Instance 1,
participant,p20102_i2,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20102,,,,Thickness of butter/margarine spread on crackers/crispbreads | Instance 2,
participant,p20102_i3,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20102,,,,Thickness of butter/margarine spread on crackers/crispbreads | Instance 3,
participant,p20102_i4,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20102,,,,Thickness of butter/margarine spread on crackers/crispbreads | Instance 4,
participant,p20103_i0,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20103,,,,Thickness of butter/margarine spread on oatcakes | Instance 0,
participant,p20103_i1,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20103,,,,Thickness of butter/margarine spread on oatcakes | Instance 1,
participant,p20103_i2,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20103,,,,Thickness of butter/margarine spread on oatcakes | Instance 2,
participant,p20103_i3,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20103,,,,Thickness of butter/margarine spread on oatcakes | Instance 3,
participant,p20103_i4,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20103,,,,Thickness of butter/margarine spread on oatcakes | Instance 4,
participant,p20104_i0,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20104,,,,Thickness of butter/margarine spread on other bread | Instance 0,
participant,p20104_i1,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20104,,,,Thickness of butter/margarine spread on other bread | Instance 1,
participant,p20104_i2,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20104,,,,Thickness of butter/margarine spread on other bread | Instance 2,
participant,p20104_i3,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20104,,,,Thickness of butter/margarine spread on other bread | Instance 3,
participant,p20104_i4,integer,,data_coding_83,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20104,,,,Thickness of butter/margarine spread on other bread | Instance 4,
participant,p20105_i0,integer,,data_coding_84,,,Online follow-up > Diet by 24-hour recall > Cereal yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20105,,,,Liquid used to make porridge | Instance 0,
participant,p20105_i1,integer,,data_coding_84,,,Online follow-up > Diet by 24-hour recall > Cereal yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20105,,,,Liquid used to make porridge | Instance 1,
participant,p20105_i2,integer,,data_coding_84,,,Online follow-up > Diet by 24-hour recall > Cereal yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20105,,,,Liquid used to make porridge | Instance 2,
participant,p20105_i3,integer,,data_coding_84,,,Online follow-up > Diet by 24-hour recall > Cereal yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20105,,,,Liquid used to make porridge | Instance 3,
participant,p20105_i4,integer,,data_coding_84,,,Online follow-up > Diet by 24-hour recall > Cereal yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20105,,,,Liquid used to make porridge | Instance 4,
participant,p20106_i0,integer,,data_coding_85,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20106,,,,Type of yogurt eaten | Instance 0,
participant,p20106_i1,integer,,data_coding_85,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20106,,,,Type of yogurt eaten | Instance 1,
participant,p20106_i2,integer,,data_coding_85,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20106,,,,Type of yogurt eaten | Instance 2,
participant,p20106_i3,integer,,data_coding_85,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20106,,,,Type of yogurt eaten | Instance 3,
participant,p20106_i4,integer,,data_coding_85,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20106,,,,Type of yogurt eaten | Instance 4,
participant,p20108_i0,integer,,data_coding_86,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20108,,,,Ingredients in canned soup | Instance 0,
participant,p20108_i1,integer,,data_coding_86,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20108,,,,Ingredients in canned soup | Instance 1,
participant,p20108_i2,integer,,data_coding_86,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20108,,,,Ingredients in canned soup | Instance 2,
participant,p20108_i3,integer,,data_coding_86,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20108,,,,Ingredients in canned soup | Instance 3,
participant,p20108_i4,integer,,data_coding_86,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20108,,,,Ingredients in canned soup | Instance 4,
participant,p20109_i0,integer,,data_coding_86,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20109,,,,Ingredients in homemade soup | Instance 0,
participant,p20109_i1,integer,,data_coding_86,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20109,,,,Ingredients in homemade soup | Instance 1,
participant,p20109_i2,integer,,data_coding_86,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20109,,,,Ingredients in homemade soup | Instance 2,
participant,p20109_i3,integer,,data_coding_86,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20109,,,,Ingredients in homemade soup | Instance 3,
participant,p20109_i4,integer,,data_coding_86,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20109,,,,Ingredients in homemade soup | Instance 4,
participant,p20129_i0_a0,integer,,,,,Online follow-up > Cognitive function online > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20129,,,,Number of columns displayed in round | Instance 0 | Array 0,
participant,p20129_i0_a1,integer,,,,,Online follow-up > Cognitive function online > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20129,,,,Number of columns displayed in round | Instance 0 | Array 1,
participant,p20129_i0_a2,integer,,,,,Online follow-up > Cognitive function online > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20129,,,,Number of columns displayed in round | Instance 0 | Array 2,
participant,p20130_i0_a0,integer,,,,,Online follow-up > Cognitive function online > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20130,,,,Number of rows displayed in round | Instance 0 | Array 0,
participant,p20130_i0_a1,integer,,,,,Online follow-up > Cognitive function online > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20130,,,,Number of rows displayed in round | Instance 0 | Array 1,
participant,p20130_i0_a2,integer,,,,,Online follow-up > Cognitive function online > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20130,,,,Number of rows displayed in round | Instance 0 | Array 2,
participant,p20131_i0_a0,integer,,,,,Online follow-up > Cognitive function online > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20131,,,,Number of correct matches in round | Instance 0 | Array 0,
participant,p20131_i0_a1,integer,,,,,Online follow-up > Cognitive function online > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20131,,,,Number of correct matches in round | Instance 0 | Array 1,
participant,p20131_i0_a2,integer,,,,,Online follow-up > Cognitive function online > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20131,,,,Number of correct matches in round | Instance 0 | Array 2,
participant,p20132_i0_a0,integer,,,,,Online follow-up > Cognitive function online > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20132,,,,Number of incorrect matches in round | Instance 0 | Array 0,
participant,p20132_i0_a1,integer,,,,,Online follow-up > Cognitive function online > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20132,,,,Number of incorrect matches in round | Instance 0 | Array 1,
participant,p20132_i0_a2,integer,,,,,Online follow-up > Cognitive function online > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20132,,,,Number of incorrect matches in round | Instance 0 | Array 2,
participant,p20133_i0_a0,integer,,data_coding_485,,,Online follow-up > Cognitive function online > Pairs matching,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20133,,,,Time to complete round | Instance 0 | Array 0,milliseconds
participant,p20133_i0_a1,integer,,data_coding_485,,,Online follow-up > Cognitive function online > Pairs matching,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20133,,,,Time to complete round | Instance 0 | Array 1,milliseconds
participant,p20133_i0_a2,integer,,data_coding_485,,,Online follow-up > Cognitive function online > Pairs matching,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20133,,,,Time to complete round | Instance 0 | Array 2,milliseconds
participant,p20134_i0,datetime,,,,,Online follow-up > Cognitive function online > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20134,,,,When pairs test completed | Instance 0,
participant,p20135_i0,datetime,,,,,Online follow-up > Cognitive function online > Fluid intelligence / reasoning,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20135,,,,When fluid intelligence test completed | Instance 0,
participant,p20135_i1,datetime,,,,,Online follow-up > Cognitive function online > Fluid intelligence / reasoning,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20135,,,,When fluid intelligence test completed | Instance 1,
participant,p20136_i0,datetime,,,,,Online follow-up > Cognitive function online > Trail making,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20136,,,,When trail making test completed | Instance 0,
participant,p20136_i1,datetime,,,,,Online follow-up > Cognitive function online > Trail making,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20136,,,,When trail making test completed | Instance 1,
participant,p20137_i0,datetime,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20137,,,,When symbol digit substitution test completed | Instance 0,
participant,p20137_i1,datetime,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20137,,,,When symbol digit substitution test completed | Instance 1,
participant,p20138_i0,datetime,,,,,Online follow-up > Cognitive function online > Numeric memory,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20138,,,,When numeric memory test completed | Instance 0,
participant,p20140_i0_a0,datetime,,,,,Online follow-up > Cognitive function online > Entry method,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20140,,,,When input method described | Instance 0 | Array 0,
participant,p20140_i0_a1,datetime,,,,,Online follow-up > Cognitive function online > Entry method,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20140,,,,When input method described | Instance 0 | Array 1,
participant,p20140_i0_a2,datetime,,,,,Online follow-up > Cognitive function online > Entry method,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20140,,,,When input method described | Instance 0 | Array 2,
participant,p20140_i0_a3,datetime,,,,,Online follow-up > Cognitive function online > Entry method,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20140,,,,When input method described | Instance 0 | Array 3,
participant,p20140_i0_a4,datetime,,,,,Online follow-up > Cognitive function online > Entry method,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20140,,,,When input method described | Instance 0 | Array 4,
participant,p20140_i1_a0,datetime,,,,,Online follow-up > Cognitive function online > Entry method,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20140,,,,When input method described | Instance 1 | Array 0,
participant,p20140_i1_a1,datetime,,,,,Online follow-up > Cognitive function online > Entry method,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20140,,,,When input method described | Instance 1 | Array 1,
participant,p20140_i1_a2,datetime,,,,,Online follow-up > Cognitive function online > Entry method,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20140,,,,When input method described | Instance 1 | Array 2,
participant,p20140_i1_a3,datetime,,,,,Online follow-up > Cognitive function online > Entry method,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20140,,,,When input method described | Instance 1 | Array 3,
participant,p20140_i1_a4,datetime,,,,,Online follow-up > Cognitive function online > Entry method,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20140,,,,When input method described | Instance 1 | Array 4,
participant,p20147_i0_a1,integer,,,,,Online follow-up > Cognitive function online > Trail making,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20147,,,,Errors before selecting correct item in numeric path (trail #1) | Instance 0 | Array 1,error-count
participant,p20147_i0_a2,integer,,,,,Online follow-up > Cognitive function online > Trail making,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20147,,,,Errors before selecting correct item in numeric path (trail #1) | Instance 0 | Array 2,error-count
participant,p20147_i0_a3,integer,,,,,Online follow-up > Cognitive function online > Trail making,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20147,,,,Errors before selecting correct item in numeric path (trail #1) | Instance 0 | Array 3,error-count
participant,p20147_i0_a4,integer,,,,,Online follow-up > Cognitive function online > Trail making,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20147,,,,Errors before selecting correct item in numeric path (trail #1) | Instance 0 | Array 4,error-count
participant,p20147_i0_a5,integer,,,,,Online follow-up > Cognitive function online > Trail making,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20147,,,,Errors before selecting correct item in numeric path (trail #1) | Instance 0 | Array 5,error-count
participant,p20147_i0_a6,integer,,,,,Online follow-up > Cognitive function online > Trail making,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20147,,,,Errors before selecting correct item in numeric path (trail #1) | Instance 0 | Array 6,error-count
participant,p20147_i0_a7,integer,,,,,Online follow-up > Cognitive function online > Trail making,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20147,,,,Errors before selecting correct item in numeric path (trail #1) | Instance 0 | Array 7,error-count
